slide_name,slide_id,patient_id,scanner_id,stain,particle_id,tissue_type,cluster_id
108_82_1_HE,108,82,1,HE,ea53d5ee-3787-4fb2-85d1-bac2c9656d11,corpus,4
108_82_1_HE,108,82,1,HE,658c9aaf-e29d-490b-a4ed-7dd052abbdbb,corpus,2
108_82_1_HE,108,82,1,HE,6a9bc9a7-8f07-4604-9891-cba3593770b5,corpus,1
108_82_1_HE,108,82,1,HE,3f4f3c66-94f8-4fc5-8434-d5c7a8173456,corpus,1
198_172_1_HE,198,172,1,HE,4e3266b1-49dc-4880-94f5-e76965087ecc,corpus,1
198_172_1_HE,198,172,1,HE,53a13df1-411b-4d44-b29b-cfb8bfd5c66e,corpus,4
198_172_1_HE,198,172,1,HE,e91f63a0-a87a-4756-a9ea-90c60771386f,corpus,3
198_172_1_HE,198,172,1,HE,59d42834-86cb-4a39-ba33-5de1f711b8da,corpus,2
198_172_1_HE,198,172,1,HE,aee72640-fe10-4bcc-85e2-e8c95a350c00,antrum,2
198_172_1_HE,198,172,1,HE,ffe06a03-9b67-4f87-8dca-b46a7652544f,antrum,1
198_172_1_HE,198,172,1,HE,afbbad12-03a2-4e0d-bf84-fc770c90921b,antrum,4
198_172_1_HE,198,172,1,HE,9000b3e2-1cf8-4285-91c6-10baa3d44063,antrum,2
198_172_1_HE,198,172,1,HE,92c7eeef-ecfb-4a93-8ab8-2e71a68dc495,antrum,3
198_172_1_HE,198,172,1,HE,939ac303-3298-4e0a-9c7f-9a2f848ac2d7,antrum,4
198_172_1_HE,198,172,1,HE,bf41c36a-238e-442a-857f-9bf87f435a9b,antrum,1
198_172_1_HE,198,172,1,HE,7f066918-10fd-435a-88b5-db5eae04f210,antrum,3
205_179_1_HE,205,179,1,HE,dff08196-f71d-4284-9024-73275266883e,corpus,4
205_179_1_HE,205,179,1,HE,5d2204ad-950f-46dc-8279-daa88e9793fa,antrum,4
205_179_1_HE,205,179,1,HE,2b89a630-8209-4bb3-96c2-e8a2402cb429,corpus,4
205_179_1_HE,205,179,1,HE,2e2aa37e-8729-4abd-912d-9df623b6a242,antrum,4
205_179_1_HE,205,179,1,HE,dc1caf0d-0d8e-4935-92f5-b30c078d004f,antrum,4
205_179_1_HE,205,179,1,HE,20f4abc1-be1b-45fc-8d0d-02689263c965,corpus,3
205_179_1_HE,205,179,1,HE,8d435841-04fd-4954-af48-c3076d54b491,antrum,3
205_179_1_HE,205,179,1,HE,866fa005-1a9f-4142-95b4-b0f66b326423,corpus,3
205_179_1_HE,205,179,1,HE,f479f43b-161d-47f1-b163-c9a69de1c2b3,antrum,3
205_179_1_HE,205,179,1,HE,dd6ea965-6f10-4350-822e-369636dc2708,antrum,3
205_179_1_HE,205,179,1,HE,8ca2ec6a-6777-4563-90da-116cbd7caaac,corpus,2
205_179_1_HE,205,179,1,HE,4b199e8b-4d70-4872-831a-9ca9156be32d,corpus,2
205_179_1_HE,205,179,1,HE,bdd19c52-ed32-4c42-892e-770568b6cb42,antrum,2
205_179_1_HE,205,179,1,HE,4d557686-1446-4599-ae63-cd517d2dd7a3,antrum,2
205_179_1_HE,205,179,1,HE,8e6a5194-8577-47ac-9341-fe1c7011ea49,antrum,2
205_179_1_HE,205,179,1,HE,c7033f83-6a5b-4dba-8ba6-22a1703aaa9c,corpus,1
205_179_1_HE,205,179,1,HE,36607fba-d019-4b34-85ae-0500a9aef427,antrum,1
205_179_1_HE,205,179,1,HE,9d550015-f48a-46f7-9076-3f106f8b8f78,corpus,1
205_179_1_HE,205,179,1,HE,befa3314-720c-46d1-883b-e5f3f9de4c1f,antrum,1
205_179_1_HE,205,179,1,HE,558e26df-1e4d-42ba-9c48-57ceedbc88b5,antrum,1
173_147_1_HE,173,147,1,HE,79900398-78ca-4fc2-8c4f-0376c67c6230,intermediate,4
173_147_1_HE,173,147,1,HE,c2c44d91-febe-4e88-b620-38fad36bf49e,intermediate,3
173_147_1_HE,173,147,1,HE,94e68f78-a497-4bcb-a8af-5304f6540a40,intermediate,2
173_147_1_HE,173,147,1,HE,54821ef4-941c-4f3a-9666-9c0431a0c81e,intermediate,1
201_175_1_HE,201,175,1,HE,169d823f-0ec0-4c70-a016-3c29a012fedd,corpus,1
201_175_1_HE,201,175,1,HE,b93d8162-f77f-491d-84ce-2494e377b858,intermediate,1
201_175_1_HE,201,175,1,HE,dc8d274a-13c1-43f0-81b1-ac7ab5efb3b9,intermediate,1
201_175_1_HE,201,175,1,HE,972ce0ab-cc49-4b8d-974c-345f2329baec,corpus,2
201_175_1_HE,201,175,1,HE,8e3b39c6-4f77-48fb-ac63-1b0ec4cfa72e,intermediate,2
201_175_1_HE,201,175,1,HE,2a2f418f-4d77-4bee-aab3-a1e767d6f049,intermediate,2
201_175_1_HE,201,175,1,HE,2daab69f-4da5-46b0-99bc-689e97694934,corpus,3
201_175_1_HE,201,175,1,HE,55e70063-bdfd-4ac0-b49a-0903a0ed4e20,intermediate,3
201_175_1_HE,201,175,1,HE,9f16637d-6b09-4a4a-b619-a26ff082561f,intermediate,3
201_175_1_HE,201,175,1,HE,0e03d854-0d7f-4f62-8be0-539874546b10,corpus,4
201_175_1_HE,201,175,1,HE,216969e4-df76-4249-b862-70567844be5a,antrum,4
201_175_1_HE,201,175,1,HE,5d3b7294-ca16-469d-8a46-80b9c7090ce3,intermediate,4
52_37_1_MG,52,37,1,MG,69d0e2dc-c132-46bc-b9ea-d39720970015,antrum,4
52_37_1_MG,52,37,1,MG,52f55be4-2ddb-4d41-8a6a-4d34edfda078,antrum,4
52_37_1_MG,52,37,1,MG,0ef62c7f-0248-444b-a154-a83554785525,antrum,4
52_37_1_MG,52,37,1,MG,76e9bef1-73c7-477f-a2e2-5b0689d50664,antrum,3
52_37_1_MG,52,37,1,MG,e2f980c6-e5f1-4fa8-994d-e89f63c6f4af,antrum,3
52_37_1_MG,52,37,1,MG,7e8a6807-bb11-48c4-b449-30626e6d465c,antrum,3
52_37_1_MG,52,37,1,MG,05565260-0657-49ce-a4a3-fc6ab0d93196,antrum,3
52_37_1_MG,52,37,1,MG,f444a3f4-68d7-49e4-93da-b2801b77bbf1,antrum,2
52_37_1_MG,52,37,1,MG,43869686-69e0-4893-a3e6-98597d184637,antrum,1
52_37_1_MG,52,37,1,MG,23251cfd-f3e4-4d89-86ff-428e485deb69,antrum,1
52_37_1_MG,52,37,1,MG,e17e1dd8-a065-4eb5-ad65-470b4b3b71c5,antrum,2
52_37_1_MG,52,37,1,MG,79cac6b2-a921-4c94-b4e4-6750fbe91a7d,antrum,2
52_37_1_MG,52,37,1,MG,a33c30aa-221a-4437-b4ba-51d9e7d9ead0,antrum,2
52_37_1_MG,52,37,1,MG,47f91293-2f7b-4760-8dd2-d092108ef35a,antrum,1
52_37_1_MG,52,37,1,MG,c4f88a56-fc81-49b5-8cfa-c7f79b4eebd4,antrum,1
345_269_2_MG,345,269,2,MG,5fbacba6-4344-4f39-9f2a-539e8306aec7,corpus,3
345_269_2_MG,345,269,2,MG,2bbabda0-7e3f-480b-9927-4a07369985f0,intermediate,3
345_269_2_MG,345,269,2,MG,a2851eaa-d995-4b7f-a73f-d7858bda2a4d,corpus,3
345_269_2_MG,345,269,2,MG,e59ae09b-1951-4864-9efb-7d8e77ce3ef2,corpus,2
345_269_2_MG,345,269,2,MG,3fd30b0a-d11e-4c01-972c-02e6d3f73675,intermediate,2
345_269_2_MG,345,269,2,MG,e30f27b4-329d-4fef-9d7a-c377a3413087,corpus,2
345_269_2_MG,345,269,2,MG,4a8bd009-293c-45b1-b06c-19067ba9e0ea,corpus,1
345_269_2_MG,345,269,2,MG,262155ca-cae8-4e20-a003-196c59aa2e51,intermediate,1
345_269_2_MG,345,269,2,MG,18c505c0-8e87-4d02-aca6-dd3e901b75ac,corpus,1
107_81_1_HE,107,81,1,HE,cfdf46a0-e771-4bd7-adc9-8b9b509dc0b6,antrum,3
107_81_1_HE,107,81,1,HE,335d8cf1-9588-4c09-938b-37843185a262,antrum,4
107_81_1_HE,107,81,1,HE,e0b9d2dc-e23e-4dba-8a95-a4d441714f0a,antrum,3
107_81_1_HE,107,81,1,HE,5f7d692e-e1bd-4995-9542-9bb68625cd66,antrum,4
107_81_1_HE,107,81,1,HE,fe68ab16-2d09-43be-9687-99d0b81872f7,antrum,2
107_81_1_HE,107,81,1,HE,b1fbd320-0ad7-40b9-88e9-12d162275cc3,antrum,2
107_81_1_HE,107,81,1,HE,281756e7-5bcd-4778-8b7a-3100f4dd80a2,antrum,1
107_81_1_HE,107,81,1,HE,5b2c9c7c-206a-4120-8c16-4185a3c58268,antrum,1
169_143_1_HE,169,143,1,HE,fccfd07b-af24-43d2-995d-0b5688810c07,antrum,4
169_143_1_HE,169,143,1,HE,0e5a2aca-777f-417b-9563-0d2b2c7476e1,antrum,4
169_143_1_HE,169,143,1,HE,b2a5f52f-a496-4b72-a47e-001e304df21a,intermediate,4
169_143_1_HE,169,143,1,HE,c46d7236-0e1b-47f9-a6e8-1e9cbc9cf645,antrum,4
169_143_1_HE,169,143,1,HE,79e6b650-144f-44f6-8b16-8b72582b5bea,antrum,4
169_143_1_HE,169,143,1,HE,ff76d057-98d3-4613-aefc-52aabdd3ffdf,antrum,3
169_143_1_HE,169,143,1,HE,ced36bce-4b39-42f5-bdba-b0a53a8c971c,antrum,3
169_143_1_HE,169,143,1,HE,2821ada0-fa98-403e-bd1c-2ba9519de333,intermediate,3
169_143_1_HE,169,143,1,HE,f7c37a2b-06c4-4685-84c3-d89d9b842078,antrum,3
169_143_1_HE,169,143,1,HE,bc2a1ed7-2520-4084-8efc-6891a29c7fd4,antrum,3
169_143_1_HE,169,143,1,HE,b8bfece2-60e4-4713-a01d-6c0598200f5f,antrum,2
169_143_1_HE,169,143,1,HE,b14e96ec-1880-4542-83f4-064a8efd464c,antrum,2
169_143_1_HE,169,143,1,HE,444fabb5-8bc2-49e6-88dc-b9b2972ae4e9,intermediate,2
169_143_1_HE,169,143,1,HE,02f37457-ce65-4011-ba12-33d6eb209879,antrum,2
169_143_1_HE,169,143,1,HE,21a3a522-eb64-4267-87f1-16dc41944cd7,antrum,2
169_143_1_HE,169,143,1,HE,489ffdc3-c794-4310-a40d-3a1de419a85e,antrum,1
169_143_1_HE,169,143,1,HE,482b98ca-b955-449e-93a5-bbc3bde18e3f,antrum,1
169_143_1_HE,169,143,1,HE,73e6c8f2-9f07-4c8c-aa92-727817743b8a,intermediate,1
169_143_1_HE,169,143,1,HE,c5fc4154-16a6-411b-8b52-e865e7deebaf,antrum,1
169_143_1_HE,169,143,1,HE,954ac7b1-c0ac-453a-b04c-892e996aa2df,antrum,1
347_270_2_PAS,347,270,2,PAS,a8ae608b-d863-4198-ad0a-79021f3ba94e,corpus,1
347_270_2_PAS,347,270,2,PAS,f7bba91e-4ec2-4207-9e4f-a50f6813722c,corpus,1
347_270_2_PAS,347,270,2,PAS,f19181e8-beac-4d7e-a322-2a3741913d3c,corpus,2
347_270_2_PAS,347,270,2,PAS,b569efe0-4bde-41fb-b7c4-b5d8c564d8c4,corpus,2
347_270_2_PAS,347,270,2,PAS,6d32151e-d4a1-4136-9756-f2ee54b5292e,corpus,1
347_270_2_PAS,347,270,2,PAS,622a63ba-18e7-4df6-8c57-519bd7da989f,corpus,2
347_270_2_PAS,347,270,2,PAS,ffe1ce6f-59ab-4435-a5b2-9a9db42111c3,corpus,3
347_270_2_PAS,347,270,2,PAS,524cb9da-796e-4b32-a59c-efa0bc58a8c2,antrum,1
347_270_2_PAS,347,270,2,PAS,3fe27c54-c5dd-437c-8a0e-488cb8a120b4,antrum,1
347_270_2_PAS,347,270,2,PAS,9072d0f6-0897-4878-ba59-6ada8bcbf993,antrum,1
347_270_2_PAS,347,270,2,PAS,b218ea5f-7f0b-41c5-8861-3d15f471993c,intermediate,1
347_270_2_PAS,347,270,2,PAS,dd5b9c97-3424-4e58-bc48-e60c1ad9b12b,antrum,2
347_270_2_PAS,347,270,2,PAS,5e463bd6-0d5c-463f-babe-31e1ba43f2f4,antrum,2
347_270_2_PAS,347,270,2,PAS,cb187b0e-e425-4fed-baef-f7b9a9f46aff,intermediate,2
347_270_2_PAS,347,270,2,PAS,c44a8474-938c-4849-bb03-6189cc7a06fb,antrum,2
347_270_2_PAS,347,270,2,PAS,dc9d08de-073b-4136-9bac-31e53403284e,antrum,3
347_270_2_PAS,347,270,2,PAS,3781a14f-1a81-4900-8a2e-849b8626a9e2,intermediate,3
347_270_2_PAS,347,270,2,PAS,a3087b98-fd8c-4ace-a20b-e8d2d13c28b3,antrum,3
347_270_2_PAS,347,270,2,PAS,8949bf36-3eac-446a-9204-db6645dde9ff,antrum,3
191_165_1_HE,191,165,1,HE,2608c9c6-01e2-48f5-838d-a717b6dfd14f,other,4
191_165_1_HE,191,165,1,HE,f022f0b2-edef-4297-8c8f-0a91a63f186b,other,4
191_165_1_HE,191,165,1,HE,44ddac12-7621-4735-8bfa-e1a935eaa169,other,4
191_165_1_HE,191,165,1,HE,a8b6b0fe-6c6c-4c61-b432-44868cd050c4,other,3
191_165_1_HE,191,165,1,HE,fa050152-3afe-4ad4-b6fb-dc5037bd8884,other,3
191_165_1_HE,191,165,1,HE,9245be66-ea79-406a-9166-7403419c412b,other,3
191_165_1_HE,191,165,1,HE,ede4d585-b545-423d-abb7-9c94e5d97899,other,3
191_165_1_HE,191,165,1,HE,f628d808-4f79-43d5-b157-c51dd6e02522,other,2
191_165_1_HE,191,165,1,HE,6536a1dd-961e-49db-8330-1d5704fff13d,other,2
191_165_1_HE,191,165,1,HE,5c153642-930c-429b-95c5-0c91e435307c,other,2
191_165_1_HE,191,165,1,HE,d3a5af44-b834-4d49-af6a-600a731af8f0,other,1
191_165_1_HE,191,165,1,HE,8705fc62-181c-412c-92fd-ebfabb5f28a7,other,1
191_165_1_HE,191,165,1,HE,29867a0d-ccf9-4e9f-878b-3544c73db60a,other,1
191_165_1_HE,191,165,1,HE,51d7a1d7-5dbb-431b-95c0-5d06400bc13c,other,1
191_165_1_HE,191,165,1,HE,47dda054-5a84-4eed-b0f6-72a6291e963d,other,4
191_165_1_HE,191,165,1,HE,abb3cccb-73a8-416a-848b-1855ee43db27,other,2
232_206_1_HE,232,206,1,HE,89a6379c-25e3-49fd-b208-bcf9c1aed2e1,antrum,4
232_206_1_HE,232,206,1,HE,384d8573-4e37-45f0-b7e4-01c38fb4b33d,corpus,4
232_206_1_HE,232,206,1,HE,d609655f-beb5-41f8-a340-8d9456070c88,antrum,4
232_206_1_HE,232,206,1,HE,c6667c44-0e89-4078-9204-ea017fc4d9ae,corpus,4
232_206_1_HE,232,206,1,HE,3031f019-d99e-4989-9598-ccfd3925f5d8,antrum,3
232_206_1_HE,232,206,1,HE,6d5d7021-50dc-4552-a5a1-c947122d307a,corpus,3
232_206_1_HE,232,206,1,HE,153d05c8-36ef-4709-b5fa-eb02e30ab9e1,corpus,3
232_206_1_HE,232,206,1,HE,9f70fbf1-d793-44d4-9375-8f4b94d2f96b,antrum,3
232_206_1_HE,232,206,1,HE,22fa89aa-9bff-4bd8-9dd5-ebecae1e75bc,corpus,2
232_206_1_HE,232,206,1,HE,71e74dd6-38aa-474d-a9fd-559dcd9c0c7b,antrum,2
232_206_1_HE,232,206,1,HE,58e6a219-d842-48ef-8517-c4585f38fbb7,corpus,2
232_206_1_HE,232,206,1,HE,5d43eee9-9ccf-4f18-babe-1dbecc39d294,antrum,2
232_206_1_HE,232,206,1,HE,f5ceef71-d815-42a3-8404-aeaee01250f9,corpus,1
232_206_1_HE,232,206,1,HE,5e8b33c3-cad9-4e67-b91e-bf233321bad1,antrum,1
232_206_1_HE,232,206,1,HE,700978ec-215c-42b9-b849-c70c4daec33f,corpus,1
232_206_1_HE,232,206,1,HE,5afba115-a60d-46f1-b696-973dcf082a73,antrum,1
133_107_1_HE,133,107,1,HE,1389642b-5524-4cd6-b109-25af0e101d65,corpus,3
133_107_1_HE,133,107,1,HE,2ff91998-8adb-4303-8a3d-bca378e33534,corpus,2
133_107_1_HE,133,107,1,HE,41cb748f-dd9c-4d01-81a8-645845c1d8e1,corpus,1
133_107_1_HE,133,107,1,HE,4ec7dda7-4f2d-4cd8-be23-5fc6750ceae0,corpus,4
214_188_1_HE,214,188,1,HE,8519829c-22a9-4381-b96d-c5b948e51589,corpus,3
214_188_1_HE,214,188,1,HE,3631c5bd-7c1c-435e-a4b2-392c287d25db,corpus,3
214_188_1_HE,214,188,1,HE,268d2557-58af-4dfe-9556-0fe20f70081f,corpus,4
214_188_1_HE,214,188,1,HE,1fb81062-d089-4c22-aa4f-2aef9433b8e9,corpus,4
214_188_1_HE,214,188,1,HE,045f0a57-c00f-4c32-8141-4a270a6b29f7,corpus,1
214_188_1_HE,214,188,1,HE,46467096-ec39-428c-b088-aaec344b015d,corpus,2
214_188_1_HE,214,188,1,HE,b2a50bfd-9305-4ec3-a290-4855b0b5ecb6,corpus,1
214_188_1_HE,214,188,1,HE,e3329aec-0b32-4f90-a833-634a5c6e71fc,corpus,2
263_237_1_HE,263,237,1,HE,42fc717e-8321-4156-9c55-6d4a57a3b3d5,corpus,4
263_237_1_HE,263,237,1,HE,abbff386-53f7-4946-b057-cba10bf7a080,corpus,4
263_237_1_HE,263,237,1,HE,f931eae7-0ed3-44ef-b7f7-1e46bf496135,corpus,4
263_237_1_HE,263,237,1,HE,28325a95-841e-4e27-b106-8cfd5cddfbe2,corpus,4
263_237_1_HE,263,237,1,HE,40f95b22-75fe-4168-8bf2-2351caf5fbf7,corpus,4
263_237_1_HE,263,237,1,HE,202ce144-0052-4ff6-a55d-b891e8fa1048,corpus,4
263_237_1_HE,263,237,1,HE,6c8be27e-de25-4231-9556-8f0dcc672b78,corpus,3
263_237_1_HE,263,237,1,HE,28127446-78a3-4e31-9626-1db57404a73a,corpus,3
263_237_1_HE,263,237,1,HE,c15d4309-d41a-4be8-83e8-033298ee97a1,corpus,3
263_237_1_HE,263,237,1,HE,b90575af-68dd-4fef-95ea-77ddb417e829,corpus,3
263_237_1_HE,263,237,1,HE,defdb228-4db0-4c63-b34d-57e600a06e40,corpus,3
263_237_1_HE,263,237,1,HE,33e7c2b3-4b02-4a6c-b63d-5fa80077c1c5,corpus,3
263_237_1_HE,263,237,1,HE,976d197b-4cbb-44bf-81c9-9e244b9ff52c,corpus,2
263_237_1_HE,263,237,1,HE,f6a80d15-dc75-4fee-b86b-18274c3dfd62,corpus,2
263_237_1_HE,263,237,1,HE,7b672a82-de5d-4bc7-80b5-8e24bda49acf,corpus,2
263_237_1_HE,263,237,1,HE,3ed6d8ca-55f4-4a4b-b4fd-576e318b375e,corpus,2
263_237_1_HE,263,237,1,HE,e707e7d4-eaed-4a24-bae7-1ee88ae40722,corpus,2
263_237_1_HE,263,237,1,HE,74eb3570-f184-4279-9b2a-85afd28b8d7d,corpus,2
263_237_1_HE,263,237,1,HE,ed924e1c-9ff7-4c06-bb92-a8543851fc82,corpus,1
263_237_1_HE,263,237,1,HE,94bf0d4d-9b70-4a25-b3ea-1ee87a6ab807,corpus,1
263_237_1_HE,263,237,1,HE,53b04331-5363-4cdb-bd1c-176873ee7e09,corpus,1
263_237_1_HE,263,237,1,HE,bad3158a-4199-4399-a979-4f13f5165e84,corpus,1
263_237_1_HE,263,237,1,HE,b41dff4d-84bc-4ed8-930e-976ad2719d10,corpus,1
263_237_1_HE,263,237,1,HE,701e1139-ecae-4b09-96cf-7af78cdbfae6,corpus,1
63_45_1_HE,63,45,1,HE,bb28a47e-aab7-448d-9e7a-0700f0176ac9,corpus,4
63_45_1_HE,63,45,1,HE,8fa7fe96-952f-4899-80f2-aa17c8bc1248,corpus,2
63_45_1_HE,63,45,1,HE,38417acc-aacb-40c6-a010-23a812716a0c,corpus,1
63_45_1_HE,63,45,1,HE,72dea6df-1bab-4bba-a73e-ff96c23aa17e,corpus,3
245_219_1_HE,245,219,1,HE,b2315562-58f0-4ac5-ba9f-f7a71573a748,corpus,4
245_219_1_HE,245,219,1,HE,ea0adc19-29f6-44dd-802b-9b928fc35766,corpus,3
245_219_1_HE,245,219,1,HE,f2927fec-b12f-4477-8c98-90315e75ef0b,corpus,2
245_219_1_HE,245,219,1,HE,1734d42d-aa90-4dac-adb7-2733524a77cf,corpus,1
277_247_2_HE,277,247,2,HE,9a7af88c-0294-4769-a030-c70267fc3777,antrum,5
277_247_2_HE,277,247,2,HE,2031527f-c5ad-4ccc-8b9f-da3e50ecb6f4,corpus,5
277_247_2_HE,277,247,2,HE,229ed4aa-1800-40dc-8479-dab2931072b4,antrum,5
277_247_2_HE,277,247,2,HE,c4bcb120-fdcf-46e3-a504-f2302f1fe157,antrum,5
277_247_2_HE,277,247,2,HE,711b36c5-9cdb-4429-b6e9-4da897130738,antrum,4
277_247_2_HE,277,247,2,HE,7ba3695f-a8aa-49da-9e37-d0814f948dc8,antrum,4
277_247_2_HE,277,247,2,HE,0c6d8245-5c16-4741-8034-094fb0a36862,corpus,4
277_247_2_HE,277,247,2,HE,ef2d1d81-faac-466a-aac2-5e4ed06755b1,antrum,4
277_247_2_HE,277,247,2,HE,31d92cd0-ecf8-45df-b8dc-e99c732afbd9,antrum,3
277_247_2_HE,277,247,2,HE,8625d0c4-a709-4ecb-b7d9-9bd028ffc33a,antrum,3
277_247_2_HE,277,247,2,HE,c29923d0-92a1-497c-bbf8-7ef6ce9c5a20,corpus,3
277_247_2_HE,277,247,2,HE,9d85e59e-8998-411c-a823-2c3658f5c018,antrum,3
277_247_2_HE,277,247,2,HE,4cfa5d8e-4c90-4d3e-a64c-2478e5ec7010,antrum,2
277_247_2_HE,277,247,2,HE,9aa6f92c-0145-432d-8492-8f926ba92c14,antrum,2
277_247_2_HE,277,247,2,HE,df3f0c9b-5d12-4d45-b3c7-89ac3cdfa37c,corpus,2
277_247_2_HE,277,247,2,HE,50e59a80-3dc8-4cc0-9fd9-79407cfdc6c2,antrum,2
277_247_2_HE,277,247,2,HE,8b0c6c74-c8e5-43d1-b212-bcc09cc8776d,antrum,1
277_247_2_HE,277,247,2,HE,3b9fa19f-a411-462f-a52c-ae9acb827054,antrum,1
277_247_2_HE,277,247,2,HE,1e3e9389-79de-44ef-afe8-60a0780892d7,antrum,1
277_247_2_HE,277,247,2,HE,27f89ab7-78af-434a-aaee-8f888f535434,corpus,1
257_231_1_HE,257,231,1,HE,6edacd00-aefb-4d93-be73-0e9bf705894a,corpus,1
257_231_1_HE,257,231,1,HE,8d06d27e-d681-4f18-91c8-433c77b794e9,corpus,1
257_231_1_HE,257,231,1,HE,80a47d91-816f-4cad-ab82-2b2f528b5316,corpus,1
257_231_1_HE,257,231,1,HE,44ba5e19-b597-476b-a8e4-61b671b5ece6,antrum,1
257_231_1_HE,257,231,1,HE,812529d1-c565-49a7-b317-7a7ae892cab7,antrum,2
257_231_1_HE,257,231,1,HE,e29f183b-1ed9-4ed2-bce1-a65864e01b02,corpus,2
257_231_1_HE,257,231,1,HE,5b4a1351-6677-435a-9c20-b4da362f0685,corpus,2
257_231_1_HE,257,231,1,HE,75c04f09-fc69-4fd7-89b8-911238b51cd0,corpus,2
257_231_1_HE,257,231,1,HE,faea1fbd-0dbb-434d-a2d4-04a4a955a1a0,antrum,3
257_231_1_HE,257,231,1,HE,9a3c2597-f1ab-49d7-b64b-b3451793e4fb,corpus,3
257_231_1_HE,257,231,1,HE,6e541599-6e7a-41d0-8c51-cae5ab077490,corpus,3
257_231_1_HE,257,231,1,HE,f6799176-b266-44b0-8b8d-0bc515f53351,corpus,3
257_231_1_HE,257,231,1,HE,12fd159a-6c51-4b32-a71e-b14b7be87894,antrum,4
257_231_1_HE,257,231,1,HE,88abc1a8-b3d0-435d-9df1-9bc813d8d476,corpus,4
257_231_1_HE,257,231,1,HE,b160b504-8df7-46f5-b37e-d1658267f5d8,corpus,4
257_231_1_HE,257,231,1,HE,6a4272b8-8663-40a1-a25d-afdbd593de1e,corpus,4
126_100_1_HE,126,100,1,HE,31cead83-76b2-48d7-be47-1062f141889a,antrum,4
126_100_1_HE,126,100,1,HE,d3c51af2-72e1-4814-95ec-85213b1f10ac,corpus,4
126_100_1_HE,126,100,1,HE,51c03f4d-c438-43f8-a967-8136c6f5adf4,antrum,4
126_100_1_HE,126,100,1,HE,d281af63-d580-4f46-85b5-4fab09e2e2e1,corpus,4
126_100_1_HE,126,100,1,HE,c4bb253e-9bf6-45e7-b427-d330be03d301,antrum,3
126_100_1_HE,126,100,1,HE,ab80743f-d168-4a45-9a1e-88ec1eadadcc,corpus,3
126_100_1_HE,126,100,1,HE,c078b688-95f2-4489-9542-cc7b4f80b9be,antrum,3
126_100_1_HE,126,100,1,HE,e475e014-1bd7-4c5d-87a7-df9a0e180ac5,corpus,3
126_100_1_HE,126,100,1,HE,e47d1b22-d3ca-4673-a552-7670396784b1,antrum,2
126_100_1_HE,126,100,1,HE,16b8d5a7-212b-4100-a484-b4e581d50e21,corpus,2
126_100_1_HE,126,100,1,HE,2f4bab90-8674-4e8d-83ed-3ad127e1a703,antrum,2
126_100_1_HE,126,100,1,HE,564d0eb5-76cd-4fea-ac59-03841eb8a6e7,corpus,2
126_100_1_HE,126,100,1,HE,808d7598-95f8-49b8-8ce8-7f84029f7404,antrum,1
126_100_1_HE,126,100,1,HE,e1edc737-1dd4-4a42-ab47-dda2e26aab66,corpus,1
126_100_1_HE,126,100,1,HE,074d6e7f-e368-4802-ac9b-a35b98af06f6,antrum,1
126_100_1_HE,126,100,1,HE,1f56cf4c-c60d-4cdb-923a-853644e2272e,corpus,1
103_77_1_HE,103,77,1,HE,05152fbf-7c36-47e3-8dc0-8d9c7bcfeaf8,antrum,1
103_77_1_HE,103,77,1,HE,58e89759-cbf2-4a5a-8af0-7b3d187989e9,antrum,1
103_77_1_HE,103,77,1,HE,40731bc9-8d47-4a3c-acd1-868c0342a92e,antrum,2
103_77_1_HE,103,77,1,HE,1419575f-f1bf-40e7-9328-799e31872a66,antrum,2
103_77_1_HE,103,77,1,HE,43cc7c49-3e35-47c7-be33-3287d2f4bf93,antrum,3
103_77_1_HE,103,77,1,HE,81e88aff-3b5b-4c37-8b83-6a696abf611d,antrum,3
103_77_1_HE,103,77,1,HE,badcf709-bfcd-4ea5-9f94-f34ee0401761,antrum,4
103_77_1_HE,103,77,1,HE,26baebce-bbac-445f-8496-df6fb69b46c5,antrum,4
103_77_1_HE,103,77,1,HE,7d5d44c6-1381-462a-a353-50b74699bc25,intermediate,3
103_77_1_HE,103,77,1,HE,6f0d328f-de19-4327-8a3f-5c76a76d369b,intermediate,4
103_77_1_HE,103,77,1,HE,1a643c5e-afdf-41b2-9919-d26b95f04ad7,intermediate,2
103_77_1_HE,103,77,1,HE,90588ef8-7cac-4894-a96e-ad1b10622ade,intermediate,1
103_77_1_HE,103,77,1,HE,15c728f2-83cc-4708-949b-a7f8dc45cf17,corpus,1
103_77_1_HE,103,77,1,HE,a36edea5-4f9d-474e-8a56-08592ba5fc27,corpus,1
103_77_1_HE,103,77,1,HE,f8e2f997-584b-4c30-b151-9f30522fed39,corpus,2
103_77_1_HE,103,77,1,HE,5909aa90-0acf-4ccf-8d8a-e90831c37261,corpus,2
103_77_1_HE,103,77,1,HE,2f0cb5d3-676e-4ab1-bc5e-fce48d0f2193,corpus,3
103_77_1_HE,103,77,1,HE,1fba7ffa-33bb-49e1-bc5f-b4be2b8d4522,corpus,3
103_77_1_HE,103,77,1,HE,7ed4fd90-60e8-436b-8f94-c989f81b0977,corpus,4
103_77_1_HE,103,77,1,HE,9f2b17b7-1ac7-4480-a6bb-ec63c46f193e,corpus,4
68_48_1_HE,68,48,1,HE,0e5e509e-2da3-47b7-b385-b964dfd8a222,corpus,4
68_48_1_HE,68,48,1,HE,8109f84b-5f79-4af0-8af1-f91c3bacc7be,corpus,3
